repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date,categories,primary_category,input,stars_prev,star_growth,star_growth_rate,momentum_score,signal
okesipoke/manuscript-phoneme-decipher,okesipoke,https://github.com/okesipoke/manuscript-phoneme-decipher,,HTML,"[""nlp"",""machine-learning"",""deep-learning"",""algorithms"",""artificial-intelligence""]",116,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
okesipoke/manuscript-phoneme-decipher,okesipoke,https://github.com/okesipoke/manuscript-phoneme-decipher,,HTML,"[""nlp"",""machine-learning"",""deep-learning"",""algorithms"",""artificial-intelligence""]",116,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,116.0,0,0.0,0.0,💤 LOW VELOCITY
okesipoke/manuscript-phoneme-decipher,okesipoke,https://github.com/okesipoke/manuscript-phoneme-decipher,,HTML,"['nlp', 'machine-learning', 'deep-learning', 'algorithms', 'artificial-intelligence']",116,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",116.0,0,0.0,0.0,💤 LOW VELOCITY
okesipoke/manuscript-phoneme-decipher,okesipoke,https://github.com/okesipoke/manuscript-phoneme-decipher,,HTML,"['nlp', 'machine-learning', 'deep-learning', 'algorithms', 'artificial-intelligence']",116,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",116.0,0,0.0,0.0,💤 LOW VELOCITY
online-ml/river,online-ml,https://github.com/online-ml/river,,Python,"['python', 'data-science', 'machine-learning', 'streaming', 'stream-processing']",5920,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
onlyoneshakibul/magic-eraser-studio,onlyoneshakibul,https://github.com/onlyoneshakibul/magic-eraser-studio,,HTML,"[""machine-learning"",""computer-vision"",""image-processing"",""image-editing"",""artificial-intelligence""]",115,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
onlyoneshakibul/magic-eraser-studio,onlyoneshakibul,https://github.com/onlyoneshakibul/magic-eraser-studio,,HTML,"[""machine-learning"",""computer-vision"",""image-processing"",""image-editing"",""artificial-intelligence""]",115,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,115.0,0,0.0,0.0,💤 LOW VELOCITY
onlyoneshakibul/magic-eraser-studio,onlyoneshakibul,https://github.com/onlyoneshakibul/magic-eraser-studio,,HTML,"['machine-learning', 'computer-vision', 'image-processing', 'image-editing', 'artificial-intelligence']",115,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",115.0,0,0.0,0.0,💤 LOW VELOCITY
onlyoneshakibul/magic-eraser-studio,onlyoneshakibul,https://github.com/onlyoneshakibul/magic-eraser-studio,,HTML,"['machine-learning', 'computer-vision', 'image-processing', 'image-editing', 'artificial-intelligence']",115,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",115.0,0,0.0,0.0,💤 LOW VELOCITY
onnx/onnx,onnx,https://github.com/onnx/onnx,,Python,"['machine-learning', 'deep-neural-networks', 'ai', 'deep-learning', 'neural-network']",21344,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
ooples/AiDotNet,ooples,https://github.com/ooples/AiDotNet,,C#,"[""machine-learning"",""algorithm"",""ai"",""csharp"",""neural-network""]",54,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
open-edge-platform/geti,open-edge-platform,https://github.com/open-edge-platform/geti,,Python,"[""machine-learning"",""computer-vision"",""deep-learning"",""pytorch"",""semi-supervised-learning""]",1308,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
open-edge-platform/geti,open-edge-platform,https://github.com/open-edge-platform/geti,,Python,"[""machine-learning"",""computer-vision"",""deep-learning"",""pytorch"",""semi-supervised-learning""]",1309,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,1308.0,1,0.08,7.7,💤 LOW VELOCITY
open-edge-platform/geti,open-edge-platform,https://github.com/open-edge-platform/geti,,Python,"['machine-learning', 'computer-vision', 'deep-learning', 'pytorch', 'semi-supervised-learning']",1315,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1309.0,6,0.46,23.2,🌱 STEADY
open-edge-platform/geti,open-edge-platform,https://github.com/open-edge-platform/geti,,Python,"['machine-learning', 'computer-vision', 'deep-learning', 'pytorch', 'semi-supervised-learning']",1316,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1315.0,1,0.08,7.7,💤 LOW VELOCITY
openvinotoolkit/model_server,openvinotoolkit,https://github.com/openvinotoolkit/model_server,,C++,"[""kubernetes"",""machine-learning"",""cloud"",""ai"",""deep-learning""]",914,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
openvinotoolkit/model_server,openvinotoolkit,https://github.com/openvinotoolkit/model_server,,C++,"['kubernetes', 'machine-learning', 'cloud', 'ai', 'deep-learning']",916,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",914.0,2,0.22,13.0,💤 LOW VELOCITY
openvinotoolkit/openvino_notebooks,openvinotoolkit,https://github.com/openvinotoolkit/openvino_notebooks,,Jupyter Notebook,"[""machine-learning"",""computer-vision"",""deep-learning"",""inference"",""openvino""]",3204,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
optimatika/ojAlgo,optimatika,https://github.com/optimatika/ojAlgo,,Java,"[""java"",""machine-learning"",""multi-threading"",""algorithm"",""math""]",502,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
orcasound/orcahello,orcasound,https://github.com/orcasound/orcahello,,C#,"[""machine-learning"",""real-time"",""deep-learning"",""neural-network"",""realtime""]",58,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
orcasound/orcahello,orcasound,https://github.com/orcasound/orcahello,,C#,"[""machine-learning"",""real-time"",""deep-learning"",""neural-network"",""realtime""]",58,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,58.0,0,0.0,0.0,💤 LOW VELOCITY
orcasound/orcahello,orcasound,https://github.com/orcasound/orcahello,,C#,"['machine-learning', 'real-time', 'deep-learning', 'neural-network', 'realtime']",58,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",58.0,0,0.0,0.0,💤 LOW VELOCITY
packing-box/docker-packing-box,packing-box,https://github.com/packing-box/docker-packing-box,,Python,"[""machine-learning"",""docker-image"",""malware-analysis"",""binary-analysis"",""malware-research""]",66,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|RAG & Retrieval|MLOps & Orchestration|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
paperless-ngx/paperless-ngx,paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,,Python,"[""pdf"",""machine-learning"",""django"",""angular"",""ocr""]",44375,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
paperless-ngx/paperless-ngx,paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,,Python,"[""pdf"",""machine-learning"",""django"",""angular"",""ocr""]",44412,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,44375.0,37,0.08,37.1,🌱 STEADY
paperless-ngx/paperless-ngx,paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,,Python,"['pdf', 'machine-learning', 'django', 'angular', 'ocr']",44470,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",44412.0,58,0.13,42.0,⚡ ACCELERATING
paperless-ngx/paperless-ngx,paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,,Python,"['pdf', 'machine-learning', 'django', 'angular', 'ocr']",44493,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",44470.0,23,0.05,32.3,🌱 STEADY
patterns-ai-core/langchainrb,patterns-ai-core,https://github.com/patterns-ai-core/langchainrb,,Ruby,"[""machine-learning"",""ml"",""artificial-intelligence"",""agents"",""ai-agents""]",1990,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
photoprism/photoprism,photoprism,https://github.com/photoprism/photoprism,,Go,"[""golang"",""machine-learning"",""ai"",""photography"",""tensorflow""]",40081,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
photoprism/photoprism,photoprism,https://github.com/photoprism/photoprism,,Go,"['golang', 'machine-learning', 'ai', 'photography', 'tensorflow']",40098,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",40081.0,17,0.04,29.3,🌱 STEADY
pixeltable/pixeltable,pixeltable,https://github.com/pixeltable/pixeltable,,Python,"['data-science', 'machine-learning', 'database', 'ai', 'computer-vision']",1613,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
pixeltable/pixeltable,pixeltable,https://github.com/pixeltable/pixeltable,,Python,"['data-science', 'machine-learning', 'database', 'ai', 'computer-vision']",1613,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",1613.0,0,0.0,0.0,💤 LOW VELOCITY
polyaxon/polyaxon,polyaxon,https://github.com/polyaxon/polyaxon,,MDX,"['kubernetes', 'workflow', 'data-science', 'machine-learning', 'reinforcement-learning']",3722,,,,,,,,,raw_2026_08_22,2026-08-22,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
pravin6688/churn-triad-insights,pravin6688,https://github.com/pravin6688/churn-triad-insights,,HTML,"[""python"",""machine-learning"",""excel"",""data-analytics"",""logistic-regression""]",115,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
pravin6688/churn-triad-insights,pravin6688,https://github.com/pravin6688/churn-triad-insights,,HTML,"[""python"",""machine-learning"",""excel"",""data-analytics"",""logistic-regression""]",115,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,115.0,0,0.0,0.0,💤 LOW VELOCITY
pravin6688/churn-triad-insights,pravin6688,https://github.com/pravin6688/churn-triad-insights,,HTML,"['python', 'machine-learning', 'excel', 'data-analytics', 'logistic-regression']",115,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",115.0,0,0.0,0.0,💤 LOW VELOCITY
pravin6688/churn-triad-insights,pravin6688,https://github.com/pravin6688/churn-triad-insights,,HTML,"['python', 'machine-learning', 'excel', 'data-analytics', 'logistic-regression']",115,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",115.0,0,0.0,0.0,💤 LOW VELOCITY
pritampanda15/PandaDock,pritampanda15,https://github.com/pritampanda15/PandaDock,,Python,"['learning', 'machine-learning', 'algorithm', 'cpu', 'flexible']",100,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
promptslab/Awesome-Prompt-Engineering,promptslab,https://github.com/promptslab/Awesome-Prompt-Engineering,,TypeScript,"['machine-learning', 'text-to-speech', 'deep-learning', 'prompt', 'openai']",6274,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
py-why/dowhy,py-why,https://github.com/py-why/dowhy,,Python,"['data-science', 'machine-learning', 'python3', 'graphical-models', 'causality']",8273,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
pytorch/TensorRT,pytorch,https://github.com/pytorch/TensorRT,,Python,"[""machine-learning"",""deep-learning"",""cuda"",""pytorch"",""nvidia""]",2985,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
pytorch/TensorRT,pytorch,https://github.com/pytorch/TensorRT,,Python,"['machine-learning', 'deep-learning', 'cuda', 'pytorch', 'nvidia']",2984,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2985.0,-1,-0.03,0.0,💤 LOW VELOCITY
pytorch/TensorRT,pytorch,https://github.com/pytorch/TensorRT,,Python,"['machine-learning', 'deep-learning', 'cuda', 'pytorch', 'nvidia']",2984,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",2984.0,0,0.0,0.0,💤 LOW VELOCITY
pytorch/executorch,pytorch,https://github.com/pytorch/executorch,,Python,"[""machine-learning"",""mobile"",""embedded"",""deep-learning"",""neural-network""]",4931,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
